"";"benchmark";"model_type";"aic";"binary_accuracy";"rmse"
"140";"TruthfulQA";"log(FLOPs..1E21. + 0.001) + (1 | Model.Family) + word_unscrambling_2_exact_match_minus_1 + arithmetic_2dm_2_acc_minus_1";"346.237380440339";"0.666666666666667";"0.0960172450367392"
"141";"TruthfulQA";"log(FLOPs..1E21. + 0.001) + (1 | Model.Family) + word_unscrambling_2_exact_match_minus_1 + arithmetic_2da_2_acc_minus_1";"346.695001575461";"0.666666666666667";"0.0950796447836654"
"142";"TruthfulQA";"log(FLOPs..1E21. + 0.001) + (1 | Model.Family) + ipa_transliterate_2_exact_match_minus_1 + ipa_transliterate_2_bleu_minus_1";"346.325745736603";"0.666666666666667";"0.0963350647372927"
"143";"TruthfulQA";"log(FLOPs..1E21. + 0.001) + (1 | Model.Family) + ipa_transliterate_2_exact_match_minus_1 + arithmetic_3ds_2_acc_minus_1";"345.767954164458";"0.666666666666667";"0.0905274593341265"
"144";"TruthfulQA";"log(FLOPs..1E21. + 0.001) + (1 | Model.Family) + ipa_transliterate_2_exact_match_minus_1 + arithmetic_3da_2_acc_minus_1";"345.536012634865";"0.666666666666667";"0.0956492275395584"
"145";"TruthfulQA";"log(FLOPs..1E21. + 0.001) + (1 | Model.Family) + ipa_transliterate_2_exact_match_minus_1 + arithmetic_2dm_2_acc_minus_1";"345.84667505928";"0.666666666666667";"0.0991788232440589"
"146";"TruthfulQA";"log(FLOPs..1E21. + 0.001) + (1 | Model.Family) + ipa_transliterate_2_exact_match_minus_1 + arithmetic_2da_2_acc_minus_1";"346.307441578642";"0.666666666666667";"0.0984234224059583"
"147";"TruthfulQA";"log(FLOPs..1E21. + 0.001) + (1 | Model.Family) + ipa_transliterate_2_bleu_minus_1 + arithmetic_3ds_2_acc_minus_1";"345.980598169579";"0.666666666666667";"0.0878279902576846"
"148";"TruthfulQA";"log(FLOPs..1E21. + 0.001) + (1 | Model.Family) + ipa_transliterate_2_bleu_minus_1 + arithmetic_3da_2_acc_minus_1";"345.892891035556";"0.666666666666667";"0.0914504453074066"
"149";"TruthfulQA";"log(FLOPs..1E21. + 0.001) + (1 | Model.Family) + ipa_transliterate_2_bleu_minus_1 + arithmetic_2dm_2_acc_minus_1";"346.139986811619";"0.666666666666667";"0.0951857098651148"
